Corrente do Motor;Taxa da Balanca
33;4239,499
33;4239,499
33;2629,575
29,7;2629,575
29,7;1456,263
28;1456,263
28;576,4069
27,9;576,4069
27,9;576,4069
27,9;65,53876
27,9;65,53876
27,9;0
27,4;0
27,4;0
27,4;0
27,4;0
27,5;0
27,5;0
27,5;0
27,5;0
27,5;0
27,6;0
27,6;0
27,6;0
27,6;0
27,5;0
27,5;0
27,4;0
27,4;0
27,4;0
27,6;0
27,6;0
27,6;0
27,6;0
27,6;0
27,6;0
27,6;0
27,6;0
27,5;0
27,5;0
27,5;0
27,5;0
27,5;0
27,6;0
27,6;0
28,2;0
28,2;0
28,1;200,7835
28,1;200,7835
28,1;650,1536
28,2;650,1536
28,2;983,162
28,4;983,162
28,4;1196,236
29,3;1196,236
29,3;1196,236
29,3;990,8173
29,3;990,8173
29,3;725,9414
28,6;725,9414
28,6;1141,628
28,8;1141,628
28,8;2007,194
30,8;2007,194
30,8;2856,684
34,3;2856,684
34,3;2856,684
34,1;2894,706
34,1;2894,706
34,1;2059,506
31,2;2059,506
31,2;1469,532
29,8;1469,532
29,8;1005,107
28;1005,107
28;1005,107
27,7;428,9135
27,7;428,9135
27,7;110,4504
27,5;110,4504
27,5;35,42786
27,6;35,42786
27,6;239,0603
28,1;239,0603
28,1;239,0603
28,2;237,5293
28,2;237,5293
28,2;0
27,5;0
27,5;0
27,4;0
27,4;0
27,5;0
27,5;0
27,6;0
27,6;0
27,6;0
27,6;0
27,6;0
27,4;0
27,4;0
27,3;0
27,3;0
27,5;0
27,5;0
27,6;0
27,6;0
27,6;0
27,5;0
27,5;0
27,5;0
27,5;0
27,5;0
27,5;0
27,2;0
27,2;0
27,2;0
27,5;0
27,5;0
27,5;0
27,5;0
27,2;0
27,2;0
27,3;0
27,3;0
27,3;0
27,4;0
27,4;0
27,6;0
27,6;0
27,6;0
27,6;0
27,6;0
27,6;0
27,6;0
27,2;0
27,2;673,3749
27,4;673,3749
27,4;1790,802
28,5;1790,802
28,5;1790,802
33,2;2753,848
33,2;2753,848
33,2;3570,42
37,1;3570,42
37,1;4182,849
39,5;4182,849
39,5;4684,786
40,1;4684,786
40,1;4898,88
40,2;4898,88
40,2;4898,88
40,2;5021,622
40,9;5021,622
40,9;5095,879
43,3;5095,879
43,3;5202,799
44,2;5202,799
44,2;5202,799
44,4;5159,928
44,4;5159,928
44,4;4967,778
39,3;4967,778
39,3;4946,854
41,6;4946,854
41,6;4854,479
41,4;4854,479
41,4;4729,442
41,4;4729,442
41,4;4729,442
41,4;4725,104
41,9;4725,104
41,9;4906,791
41,6;4906,791
41,6;5023,918
43,4;5023,918
43,4;5026,47
42,2;5026,47
42,2;5026,47
42,2;4845,548
41,6;4845,548
41,6;3853,158
36,7;3853,158
36,7;2595,637
30,7;2595,637
30,7;2595,637
28,4;1494,03
28,4;1494,03
27,6;696,5958
27,6;696,5958
27,6;172,2036
27,5;172,2036
27,5;0
27,6;0
27,6;0
27,6;0
27,6;0
27,6;0
27,6;0
27,6;0
27,7;0
27,7;444,9898
28,7;444,9898
28,7;1042,619
30;1042,619
30;1042,619
32,2;1759,416
32,2;1759,416
32,2;2298,864
33,2;2298,864
33,2;2575,478
33,1;2575,478
33,1;2659,431
32,6;2659,431
32,6;2659,431
32,2;2475,447
32,2;2475,447
32,2;1815,555
29,9;1815,555
29,9;991,3275
28,5;991,3275
28,5;670,5676
28;670,5676
28;670,5676
27,6;290,8615
27,6;290,8615
27,6;36,95884
27,6;36,95884
27,6;0
27,7;0
27,7;0
27,9;0
27,9;0
27,9;0
27,9;0
27,5;0
27,5;0
27,5;0
27,5;0
27,5;0
27,5;0
27,5;0
27,8;0
27,8;0
27,6;0
27,6;0
27,6;0
27,5;0
27,5;0
27,3;0
27,3;0
27,4;0
27,4;0
27,8;0
27,8;0
27,8;0
27,6;0
27,6;0
27,5;0
27,5;0
27,4;0
27,4;0
27,6;0
27,6;0
27,6;0
27,6;0
27,6;0
27,6;0
27,6;0
27,6;0
27,6;0
27,3;0
27,3;0
27,2;0
27,2;0
27,2;0
27,3;0
27,3;548,5923
29,9;548,5923
29,9;542,468
29,3;542,468
29,3;542,468
28,2;329,6489
28,2;329,6489
28,2;55,84192
27,6;55,84192
27,6;0
27,5;0
27,5;0
27,6;0
27,6;0
27,9;0
27,9;0
27,9;0
27,7;0
27,7;0
27,6;0
27,6;93,0983
27,6;93,0983
27,6;93,0983
27,6;85,69773
27,6;85,69773
27,6;182,9212
28,1;182,9212
28,1;0
28,1;0
28,1;230,1291
28,2;230,1291
28,2;230,1291
30,1;1124,276
30,1;1124,276
30,1;2173,826
35,1;2173,826
35,1;3221,335
38,1;3221,335
38,1;3615,842
38,5;3615,842
38,5;3251,957
34,4;3251,957
34,4;3251,957
32,6;3132,788
32,6;3132,788
32,6;3220,315
31,7;3220,315
31,7;3189,693
32,7;3189,693
32,7;3208,831
33,6;3208,831
33,6;3208,831
37,7;4231,333
37,7;4231,333
37,7;4810,844
44,4;4810,844
44,4;4829,217
39,3;4829,217
39,3;5061,174
41,2;5061,174
41,2;5061,174
41,2;5613,637
48,3;5613,637
48,3;6692,533
56,1;6692,533
56,1;7221,008
58,1;7221,008
58,1;7253,415
53,3;7253,415
53,3;7253,415
47,6;7053,101
47,6;7053,101
47,6;6318,186
44,4;6318,186
44,4;6154,616
43,2;6154,616
43,2;6154,616
45,2;5967,059
45,2;5967,059
46;5747,605
46;5747,605
46;5887,698
45,4;5887,698
45,4;5903,009
45,1;5903,009
45,1;5903,009
44,5;5951,493
44,5;5951,493
51,3;5958,383
51,3;5958,383
51,3;6117,359
54,4;6117,359
54,4;6513,397
54,5;6513,397
54,5;6886,468
53,2;6886,468
53,2;6886,468
51,1;6930,104
51,1;6930,104
51,1;6689,215
44,6;6689,215
44,6;6391,421
45,3;6391,421
45,3;5989,259
44,4;5989,259
44,4;5989,259
41,9;5569,746
41,9;5569,746
41,9;5336,257
39,4;5336,257
39,4;5635,327
40,2;5635,327
40,2;6320,481
53;6320,481
53;6320,481
50,3;6307,212
50,3;6307,212
50,3;5952,003
43;5952,003
43;5598,836
38,2;5598,836
38,2;5343,402
39,2;5343,402
39,2;5448,28
41;5448,28
41;5448,28
45,9;5594,498
45,9;5594,498
45,9;5550,862
45,9;5550,862
45,9;5756,281
43;5756,281
43;6096,179
49,7;6096,179
49,7;6096,179
43,8;6034,936
43,8;6034,936
43,8;5802,724
41,2;5802,724
41,2;5339,574
39,8;5339,574
39,8;4393,116
39,3;4393,116
39,3;4393,116
32,7;3388,732
32,7;3388,732
32,7;2548,173
29,5;2548,173
29,5;1757,374
29,5;1757,374
29,5;1871,439
32,1;1871,439
32,1;1871,439
42,1;2991,929
42,1;2991,929
42,1;4566,638
52,8;4566,638
52,8;5891,782
58,7;5891,782
58,7;6550,143
50,8;6550,143
50,8;6550,143
50,2;6776,997
50,2;6776,997
52,8;7028,603
52,8;7028,603
52,8;7281,23
53,1;7281,23
53,1;7404,737
51,3;7404,737
51,3;7542,278
51,8;7542,278
51,8;7542,278
51,9;7821,698
51,9;7821,698
51,9;7948,268
53,6;7948,268
53,6;7619,597
52,2;7619,597
52,2;7185,028
46,7;7185,028
46,7;7185,028
42,5;6801,494
42,5;6801,494
42,5;7106,433
44,4;7106,433
44,4;7757,394
59,8;7757,394
59,8;7914,328
55,8;7914,328
55,8;7658,895
49,2;7658,895
49,2;7658,895
41,3;6901,014
41,3;6901,014
41,3;6285,267
39,2;6285,267
39,2;5630,733
37,3;5630,733
37,3;5584,291
39,9;5584,291
39,9;5584,291
43,7;5697,335
43,7;5697,335
43,7;5900,713
45,3;5900,713
45,3;6142,112
46,2;6142,112
46,2;6271,743
46,8;6271,743
46,8;6271,743
49,1;6568,516
49,1;6568,516
49,1;6773,935
50,3;6773,935
50,3;6665,229
48,4;6665,229
48,4;6665,229
44,4;6597,606
44,4;6597,606
44,6;6518,5
44,6;6518,5
44,6;6434,037
43,9;6434,037
43,9;6351,104
44,6;6351,104
44,6;6410,56
47,9;6410,56
47,9;6410,56
47,9;6881,365
53;6881,365
53;7794,139
65,1;7794,139
65,1;8441,018
61,2;8441,018
61,2;8205,743
52,6;8205,743
52,6;8205,743
52,6;7321,293
40,7;7321,293
40,7;5611,085
34,9;5611,085
34,9;4530,147
34,6;4530,147
34,6;4631,708
37,5;4631,708
37,5;4631,708
37,5;5280,373
40,7;5280,373
40,7;6335,538
49,4;6335,538
49,4;7275,616
60,6;7275,616
60,6;7666,295
54,7;7666,295
54,7;7666,295
54,7;7427,703
49,9;7427,703
49,9;6995,175
43,1;6995,175
43,1;6659,359
39,1;6659,359
39,1;6835,177
51,1;6835,177
51,1;6835,177
58,4;7282,251
58,4;7282,251
58,4;7653,791
53,4;7653,791
53,4;7469,552
45,6;7469,552
45,6;6839,005
41,7;6839,005
41,7;6839,005
37,7;6069,13
37,7;6069,13
37,7;5644,003
41;5644,003
41;5573,828
43,8;5573,828
43,8;5796,344
45,2;5796,344
45,2;5796,344
46,4;6175,795
46,4;6175,795
46,4;6692,788
52,5;6692,788
52,5;7266,685
54,4;7266,685
54,4;7424,896
53,5;7424,896
53,5;7201,104
51,9;7201,104
51,9;7201,104
44;6634,096
44;6634,096
44;6317,419
40,7;6317,419
40,7;5837,684
41,8;5837,684
41,8;5768,785
42,3;5768,785
42,3;5768,785
44,7;5806,551
44,7;5806,551
44,7;6327,371
50,9;6327,371
50,9;7178,393
58,9;7178,393
58,9;7853,086
55,8;7853,086
55,8;7853,086
54,6;8138,121
54,6;8138,121
54,6;7562,437
47,6;7562,437
47,6;6405,966
42,9;6405,966
42,9;5057,092
38,3;5057,092
38,3;5057,092
34,9;4615,122
34,9;4615,122
34,9;4478,346
36,9;4478,346
36,9;4965,738
39,6;4965,738
39,6;5624,354
46;5624,354
46;4618,695
50,8;4618,695
50,8;4618,695
55;6967,104
55;6967,104
55;7364,673
48,4;7364,673
48,4;7553,506
52,2;7553,506
52,2;7696,661
56,2;7696,661
56,2;7696,661
52,1;7587,189
52,1;7587,189
52,1;7386,363
46,3;7386,363
46,3;7325,631
45,9;7325,631
45,9;7143,434
44,3;7143,434
44,3;7143,434
42;6502,169
42;6502,169
42;5982,625
40,4;5982,625
40,4;5510,289
41;5510,289
41;5269,656
40,8;5269,656
40,8;5269,656
43,9;5374,534
43,9;5374,534
48;5844,573
48;5844,573
48;6402,649
52,5;6402,649
52,5;6721,112
54,9;6721,112
54,9;6721,112
53,3;6766,79
53,3;6766,79
53,3;6732,341
48,5;6732,341
48,5;6477,927
45,7;6477,927
45,7;6095,669
43,2;6095,669
43,2;6095,669
42,7;5852,994
42,7;5852,994
45,4;5677,941
45,4;5677,941
45,4;5812,421
46,1;5812,421
46,1;6020,901
48,1;6020,901
48,1;6020,901
47,7;6300,067
47,7;6300,067
49,9;6466,699
49,9;6466,699
49,9;6541,722
48,8;6541,722
48,8;6276,336
45,3;6276,336
45,3;6276,336
43,1;6051,013
43,1;6051,013
42,7;5939,245
42,7;5939,245
42,7;5858,098
43,8;5858,098
43,8;5920,617
46;5920,617
46;5993,853
46,9;5993,853
46,9;5993,853
45;6041,571
45;6041,571
45;5875,96
43,6;5875,96
43,6;5736,888
41,6;5736,888
41,6;5505,696
41,1;5505,696
41,1;5505,696
42,1;5344,423
42,1;5344,423
42,1;5102,258
43,1;5102,258
43,1;5074,698
42;5074,698
42;5001,462
39,9;5001,462
39,9;5001,462
39,9;4938,943
38,6;4938,943
38,6;4822,072
37,9;4822,072
37,9;4799,871
39,9;4799,871
39,9;4985,896
41,6;4985,896
41,6;4985,896
38,8;4854,479
38,8;4854,479
38,8;4572,507
37,2;4572,507
37,2;4676,875
35,8;4676,875
35,8;5192,081
61,3;5192,081
61,3;5192,081
65,3;6195,189
65,3;6195,189
65,3;6662,932
56,7;6662,932
56,7;6479,203
43,2;6479,203
43,2;5975,48
41;5975,48
41;5975,48
41,4;5532,745
41,4;5532,745
41,4;5350,547
43,7;5350,547
43,7;5338,554
43,2;5338,554
43,2;5323,498
40,9;5323,498
40,9;5252,304
40,4;5252,304
40,4;5252,304
42,6;5531,469
42,6;5531,469
42,6;5785,116
44,1;5785,116
44,1;6419,491
65,5;6419,491
65,5;7445,82
64,4;7445,82
64,4;7445,82
84;8021,503
84;8021,503
84;7999,048
103,4;7999,048
103,4;7558,099
83,8;7558,099
83,8;7678,798
70;7678,798
70;7678,798
55,5;7445,31
55,5;7445,31
55,5;7567,03
45,2;7567,03
45,2;7576,217
37,4;7576,217
37,4;7596,886
31,9;7596,886
31,9;7596,886
29,3;7264,898
29,3;7264,898
29,3;5722,087
28,4;5722,087
28,4;3775,328
28,7;3775,328
28,7;3172,851
33,6;3172,851
33,6;3881,993
37,1;3881,993
37,1;3881,993
46,5;5128,286
46,5;5128,286
46,5;5966,293
51,4;5966,293
51,4;6461,851
45,1;6461,851
45,1;6681,305
52,6;6681,305
52,6;6681,305
53,8;6964,043
53,8;6964,043
53,8;6707,588
42,5;6707,588
42,5;6154,36
42,8;6154,36
42,8;5910,41
49,3;5910,41
49,3;5910,41
49,3;5934,651
49,3;5934,651
49,3;6067,854
47,7;6067,854
47,7;6304,405
45,7;6304,405
45,7;6546,826
49,9;6546,826
49,9;6546,826
48,4;6570,302
48,4;6570,302
48,4;6581,53
49,4;6581,53
49,4;6497,831
47,3;6497,831
47,3;6241,121
42,7;6241,121
42,7;6241,121
40,4;6002,019
40,4;6002,019
40,4;5887,954
41,3;5887,954
41,3;6529,218
54,7;6529,218
54,7;7643,584
72,3;7643,584
72,3;7643,584
63;8050,849
63;8050,849
63;7790,057
49,7;7790,057
49,7;6977,822
41,2;6977,822
41,2;5448,536
36,1;5448,536
36,1;4433,944
38,2;4433,944
38,2;4433,944
38,2;4766,443
40,5;4766,443
40,5;5612,361
48;5612,361
48;6434,546
47,5;6434,546
47,5;7356,252
58,9;7356,252
58,9;7356,252
62,3;8134,293
62,3;8134,293
62,3;8214,418
63;8214,418
63;7377,942
38,1;7377,942
38,1;6056,627
33,2;6056,627
33,2;6056,627
32,9;4675,089
32,9;4675,089
32,9;3981,003
34,1;3981,003
34,1;4491,36
40,3;4491,36
40,3;5036,167
47,7;5036,167
47,7;5036,167
51,5;5841,766
51,5;5841,766
51,5;7500,429
80,9;7500,429
80,9;8436,68
60,5;8436,68
60,5;8677,313
50,4;8677,313
50,4;8677,313
51,2;8429,534
51,2;8429,534
51,2;8770,198
84;8770,198
84;9110,097
65,7;9110,097
65,7;8978,935
52,9;8978,935
52,9;8978,935
40;7835,223
40;7835,223
40;6127,821
33,8;6127,821
33,8;4359,433
33,3;4359,433
33,3;3587,006
33;3587,006
33;3587,006
33,8;3714,851
33,8;3714,851
33,8;4233,375
40,9;4233,375
40,9;5145,384
46,1;5145,384
46,1;5885,657
54,4;5885,657
54,4;5885,657
56,1;6734,637
56,1;6734,637
56,1;7883,452
67,4;7883,452
67,4;8038,346
55,6;8038,346
55,6;7565,244
39,4;7565,244
39,4;6962,767
43,1;6962,767
43,1;6962,767
56,5;7026,306
56,5;7026,306
56,5;7381,516
51,6;7381,516
51,6;6968,38
43,8;6968,38
43,8;6132,67
36,5;6132,67
36,5;6132,67
33,9;5013,711
33,9;5013,711
33,9;4925,164
39,5;4925,164
39,5;5570,766
44,5;5570,766
44,5;6357,483
55,2;6357,483
55,2;6357,483
55;7040,852
55;7040,852
55;6848,447
42,9;6848,447
42,9;6021,157
38,4;6021,157
38,4;5989,771
42,5;5989,771
42,5;5989,771
66,1;6679,263
66,1;6679,263
66,1;7087,549
60,4;7087,549
60,4;6897,186
46,3;6897,186
46,3;6227,852
42,1;6227,852
42,1;5002,738
36,9;5002,738
36,9;5002,738
36,2;4616,908
36,2;4616,908
36,2;4903,729
42,3;4903,729
42,3;4958,337
42,2;4958,337
42,2;4899,646
38,5;4899,646
38,5;4899,646
41,2;4914,702
41,2;4914,702
41,2;5215,813
47,4;5215,813
47,4;4952,468
42,7;4952,468
42,7;4303,293
33,2;4303,293
33,2;4303,293
32,8;3590,323
32,8;3590,323
32,8;2692,349
30,2;2692,349
30,2;2035,519
31;2035,519
31;2339,692
34,8;2339,692
34,8;2339,692
34,8;2859,747
34,8;2859,747
34,8;2586,705
34,5;2586,705
34,5;2141,418
29,3;2141,418
29,3;2169,999
29,9;2169,999
29,9;2169,999
47,9;3891,179
47,9;3891,179
72,2;5731,019
72,2;5731,019
72,2;7080,404
63,2;7080,404
63,2;7853,596
52,7;7853,596
52,7;7853,596
46;7790,057
46;7790,057
46;7468,021
46,6;7468,021
46,6;7219,477
48,3;7219,477
48,3;7003,851
48,2;7003,851
48,2;7003,851
46,5;6904,586
46,5;6904,586
45,6;6775,976
45,6;6775,976
45,6;6480,734
40,7;6480,734
40,7;6294,198
44,4;6294,198
44,4;6294,198
45,5;6151,809
45,5;6151,809
43,2;5947,921
43,2;5947,921
43,2;5708,308
42;5708,308
42;5484,261
40,3;5484,261
40,3;5575,615
41;5575,615
41;5575,615
52;5999,722
52;5999,722
52;6315,124
49,4;6315,124
49,4;6229,128
39,9;6229,128
39,9;5721,067
36,9;5721,067
36,9;5721,067
35,5;5233,675
35,5;5233,675
35,5;5448,28
44,5;5448,28
44,5;5857,587
48,5;5857,587
48,5;5857,587
47,6;6030,854
47,6;6030,854
41;5747,86
41;5747,86
41;5211,985
38,3;5211,985
38,3;4722,297
35,8;4722,297
35,8;4574,038
37,1;4574,038
37,1;4574,038
40,5;4807,782
40,5;4807,782
40,5;5350,547
46;5350,547
46;5854,27
47,2;5854,27
47,2;6076,275
42,7;6076,275
42,7;6076,275
39,3;5734,591
39,3;5734,591
39,3;5278,587
39,3;5278,587
39,3;3960,588
38,2;3960,588
38,2;5394,693
45,1;5394,693
45,1;5394,693
45,9;5879,788
45,9;5879,788
45,9;6096,945
44,4;6096,945
44,4;6076,275
44,4;6076,275
44,4;6285,777
42,4;6285,777
42,4;6385,552
47,7;6385,552
47,7;6385,552
44,2;6331,964
44,2;6331,964
44,2;6121,442
42,4;6121,442
42,4;5472,013
37,1;5472,013
37,1;5051,478
37,7;5051,478
37,7;5051,478
46,6;5364,582
46,6;5364,582
46,6;5702,439
45,6;5702,439
45,6;5822,883
43,2;5822,883
43,2;5657,272
39,1;5657,272
39,1;5657,272
38,7;5262
38,7;5262
38,7;5190,04
39,9;5190,04
39,9;5543,462
44,4;5543,462
44,4;5723,363
44,3;5723,363
44,3;5723,363
42,8;5634,561
42,8;5634,561
42,8;5521,517
39,9;5521,517
39,9;5734,846
50;5734,846
50;6159,974
48,2;6159,974
48,2;6631,544
52;6631,544
52;6631,544
48,2;6897,186
48,2;6897,186
48,2;6680,539
42,7;6680,539
42,7;6184,216
39,1;6184,216
39,1;5690,19
38;5690,19
38;5690,19
35,4;4782,264
35,4;4782,264
35,4;4319,369
34,8;4319,369
34,8;4327,536
36,5;4327,536
36,5;4577,1
38,2;4577,1
38,2;4577,1
46,9;5410,259
46,9;5410,259
46,9;6066,324
49,2;6066,324
49,2;6480,734
51,3;6480,734
51,3;6476,651
43,9;6476,651
43,9;6113,787
38,5;6113,787
38,5;6113,787
38,5;5375,554
35,7;5375,554
35,7;4748,835
37,1;4748,835
37,1;4532,699
38,3;4532,699
38,3;4532,699
38,9;4619,715
38,9;4619,715
38,9;5102,769
41,6;5102,769
41,6;6101,284
42,8;6101,284
42,8;7214,118
62,8;7214,118
62,8;7833,947
63,3;7833,947
63,3;7833,947
63,3;7999,303
55,5;7999,303
55,5;7715,034
48,1;7715,034
48,1;6590,461
38,8;6590,461
38,8;5295,429
32,6;5295,429
32,6;5295,429
33,1;4056,025
33,1;4056,025
33,1;3565,061
33,8;3565,061
33,8;3523,722
35,8;3523,722
35,8;3523,722
39;4565,362
39;4565,362
39;6203,354
47,4;6203,354
47,4;7570,092
67,3;7570,092
67,3;8197,067
58,5;8197,067
58,5;8197,067
49,9;8416,266
49,9;8416,266
49,9;7922,239
40,3;7922,239
40,3;6993,899
36,2;6993,899
36,2;5797,365
34,5;5797,365
34,5;5797,365
34,7;4774,608
34,7;4774,608
34,7;4588,073
38,2;4588,073
38,2;4639,109
39,7;4639,109
39,7;4741,18
39,2;4741,18
39,2;4741,18
40,8;5170,901
40,8;5170,901
49,3;5873,918
49,3;5873,918
49,3;6603,985
54,6;6603,985
54,6;6908,414
49,2;6908,414
49,2;6637,159
42,3;6637,159
42,3;6637,159
39;6211,266
39;6211,266
39;6014,268
36,2;6014,268
36,2;6314,868
45,5;6314,868
45,5;6579,999
51,1;6579,999
51,1;6579,999
43,5;6391,677
43,5;6391,677
43,5;5767,254
35,4;5767,254
35,4;4817,733
32,1;4817,733
32,1;4133,854
33;4133,854
33;4133,854
35,4;3879,441
35,4;3879,441
35,4;4075,674
37,5;4075,674
37,5;4582,459
41;4582,459
41;5201,268
47,6;5201,268
47,6;5902,754
50,9;5902,754
50,9;5902,754
50,3;6497,321
50,3;6497,321
50,3;6812,977
49,1;6812,977
49,1;6773,935
47,1;6773,935
47,1;6647,621
43,7;6647,621
43,7;6647,621
43,2;6461,34
43,2;6461,34
43,2;6362,076
43,3;6362,076
43,3;6346
44,8;6346
44,8;6301,854
46;6301,854
46;6301,854
50,8;6891,572
50,8;6891,572
50,8;7702,53
77,7;7702,53
77,7;7828,333
72,2;7828,333
72,2;7583,617
58,7;7583,617
58,7;7583,617
52,9;7469,297
52,9;7469,297
52,9;7464,703
49,9;7464,703
49,9;7501,45
45;7501,45
45;7607,349
38,1;7607,349
38,1;7489,711
34,9;7489,711
34,9;7489,711
34,8;6616,234
34,8;6616,234
34,8;5930,058
41,1;5930,058
41,1;5563,111
42,1;5563,111
42,1;5600,112
43,3;5600,112
43,3;5600,112
45,4;5887,444
45,4;5887,444
45,4;6095,415
45,4;6095,415
45,4;6401,374
47,2;6401,374
47,2;6430,209
48,5;6430,209
48,5;6430,209
44,6;6514,928
44,6;6514,928
44,6;6479,969
44,9;6479,969
44,9;6324,819
44,2;6324,819
44,2;6202,844
43;6202,844
43;6038,509
45;6038,509
45;6038,509
44,2;5870,346
44,2;5870,346
44,2;5762,916
43,9;5762,916
43,9;5800,682
43,2;5800,682
43,2;5546,269
39,8;5546,269
39,8;5546,269
37,4;5079,803
37,4;5079,803
37,4;4209,132
34,9;4209,132
34,9;3147,078
33,2;3147,078
33,2;2235,324
28,4;2235,324
28,4;2235,324
28,4;1475,912
27,6;1475,912
27,6;845,3651
27,6;845,3651
27,6;274,7853
27,9;274,7853
27,9;274,7853
27,8;63,4972
27,8;63,4972
27,8;0
27,6;0
27,6;0
27,5;0
27,5;0
27,5;0
27,5;0
27,6;0
27,6;0
27,6;0
27,6;0
27,6;0
27,5;0
27,5;0
27,5;0
27,5;0
27,4;0
27,4;0
27,4;0
27,4;0
27,4;0
27,6;0
27,6;0
27,6;0
27,6;0
27,5;0
27,5;0
27,5;0
27,3;0
27,3;0
27,4;0
27,4;0
27,2;0
27,2;0
27,6;0
27,6;0
27,6;0
27,5;0
27,5;0
27,4;0
27,4;0
27,4;0
27,4;0
27,3;0
27,3;0
27,5;0
27,5;0
27,5;0
27,6;0
27,6;0
27,4;0
27,4;0
27,4;0
27,4;0
27,5;0
27,5;0
27,5;0
27,6;0
27,6;0
27,6;0
27,6;0
27,8;0
27,8;0
28,6;605,497
28,6;605,497
28,6;1545,321
31;1545,321
31;2771,71
34,3;2771,71
34,3;3489,018
37,9;3489,018
37,9;3886,076
38,2;3886,076
38,2;3886,076
37,2;4125,943
37,2;4125,943
37,2;4284,41
36,6;4284,41
36,6;4125,943
35,2;4125,943
35,2;3489,783
31,9;3489,783
31,9;3489,783
29,8;2603,292
29,8;2603,292
29,8;1572,88
28,2;1572,88
28,2;660,8708
27,6;660,8708
27,6;125,2508
27,4;125,2508
27,4;125,2508
27,4;20,8826
27,4;20,8826
27,4;0
27,6;0
27,6;5,571656
27,9;5,571656
27,9;263,3024
28;263,3024
28;263,3024
27,8;361,0357
27,8;361,0357
27,8;102,5396
27,3;102,5396
27,3;0
27,6;0
27,6;0
27,6;0
27,6;0
27,5;0
27,5;0
27,2;0
27,2;0
27,2;0
27,3;0
27,3;0
27,3;0
27,3;0
27,7;0
27,7;0
27,7;0
27,7;0
27,7;470,7628
28,3;470,7628
28,3;934,4227
